Timestamp,gwa.03FI014N.pv - Average,gwa.03TIC202.pv - Average,GWA.03TIC016.PV - Average,GWA.03ti27.PV - Average,GWA.03ti10.PV - Average,GWA.03ti21.PV - Average,GWA.03ti130.PV - Average,GWA.03ti18.PV - Average,GWA.03FIC027.PV - Average,GWA.03FIC025.PV - Average,GWA.03FIC024.PV - Average,GWA.03FIC015.PV - Average,GWA.03ti623a.pv - Average,CK (density ),CGO (density),CFO (density),CGO RCR
04-07-2025 04:00,67.03,365.57,97.97,157.99,279,348.79,258.6,188.78,14.01,21.01,13,108.2,487.53,820.24,892.3,926.6,79.2
04-07-2025 06:00,67.32,365.4,97.91,159.87,275.86,345.6,256.81,187.8,13.79,20.72,12.35,109.37,487.68,822.9200000000001,893.9,928.4000000000001,75.6
04-07-2025 08:00,66.92,365.23,98.01,160.57,261.47,333.57,245.91,186.93,11.99,19.09,10.07,116.58,487.61,825.6,895.5,930.2,72
04-07-2025 10:00,60.28,365.09,97.88,160.53,265.01,330.14,241.76,195.49,11.35,18.91,7.43,116.23,487.54,818.7666666666667,890.6333333333333,926.6333333333333,73.66666666666667
04-07-2025 12:00,58.72,361.63,98.23,148.39,254.22,325.46,240.76,183.8,10.53,16.92,10.28,113.37,487.01,811.9333333333334,885.7666666666667,923.0666666666667,75.33333333333333
04-07-2025 14:00,66.55,365.34,98.03,152.49,278.42,346.18,259.52,189.71,14.01,22.5,13,105.32,487.57,805.1,880.9,919.5,77
04-07-2025 16:00,68.11,365,97.98,153.07,273.55,342.62,254.4,186.19,14,22.5,12.99,105.3,487.41,804.875,879.9,919.925,77.5
04-07-2025 18:00,68.59,365.03,98,152.8,272.64,342.21,252.11,186.72,13.99,22.29,13,105.23,487.37,804.6500000000001,878.9,920.35,78
04-07-2025 20:00,60.12,360.44,131.29,184.87,265.75,331.13,231.15,182.56,11.14,16.25,9.62,76.73,483.07,804.4250000000001,877.9,920.7750000000001,78.5
04-07-2025 22:00,42.52,363.55,102.49,164.95,238.3,312.39,224.26,169.29,8.22,10.43,7.12,92.01,482.67,804.2,876.9,921.2,79
05-07-2025 00:00,43.39,363.87,101.38,164.57,243.79,317.28,228.81,172.63,9.05,11.9,8.11,93.39,482.6,805.96,878.24,921.1800000000001,80
05-07-2025 02:00,45.69,364.36,100.76,165.68,250.46,322.18,232.93,175.3,9.8,13.28,8.87,94.21,483.41,807.72,879.58,921.1600000000001,81
05-07-2025 04:00,47.98,364.86,100.15,166.79,257.13,327.08,237.06,177.98,10.54,14.65,9.63,95.03,484.22,809.48,880.92,921.14,82
05-07-2025 06:00,50.28,365.36,99.53,167.9,263.79,331.99,241.18,180.65,11.29,16.03,10.4,95.85,485.02,811.24,882.26,921.12,83
05-07-2025 08:00,52.57,365.85,98.91,169.01,270.46,336.89,245.3,183.33,12.04,17.41,11.16,96.67,485.83,813,883.6,921.1,84
05-07-2025 10:00,54.87,366.35,98.3,170.13,277.13,341.79,249.42,186,12.78,18.78,11.92,97.49,486.64,813.4,886.2333333333333,921,81.66666666666667
05-07-2025 12:00,57.93,366.77,97.51,170.53,283.31,346.78,253.71,188.63,13.54,20.17,12.68,98.14,487.44,813.8000000000001,888.8666666666667,920.9,79.33333333333333
05-07-2025 14:00,66.32,365.22,98.21,159.15,282.38,349.82,258.52,191.9,14,21,13,97.62,487.29,814.2,891.5,920.8,77
05-07-2025 16:00,70.91,368.26,99.26,152.75,280.28,349.92,261.36,193.3,14,21.02,13.01,101.32,487.37,814.5250000000001,892.4,920.9,77.5
05-07-2025 18:00,71.04,368.24,99.1,152.93,279.7,349.7,260.92,192.77,14,20.97,13,100.96,487.4,814.85,893.3,921,78
05-07-2025 20:00,71.18,368.22,98.93,153.11,279.12,349.49,260.49,192.24,13.99,20.92,13,100.61,487.44,815.175,894.2,921.1,78.5
05-07-2025 22:00,71.32,368.19,98.77,153.29,278.55,349.28,260.06,191.7,13.99,20.87,13,100.25,487.48,815.5,895.1,921.2,79
06-07-2025 00:00,71.45,368.17,98.6,153.47,277.97,349.07,259.62,191.17,13.98,20.82,12.99,99.89,487.52,816.02,895.38,923.6600000000001,77.6
06-07-2025 02:00,71.59,368.15,98.44,153.65,277.4,348.85,259.19,190.64,13.97,20.77,12.99,99.54,487.56,816.54,895.66,926.12,76.2
06-07-2025 04:00,71.73,368.12,98.27,153.83,276.82,348.64,258.76,190.11,13.97,20.72,12.99,99.18,487.59,817.0600000000001,895.94,928.58,74.8
06-07-2025 06:00,71.87,368.1,98.11,154.01,276.24,348.43,258.32,189.57,13.96,20.67,12.98,98.82,487.63,817.58,896.22,931.04,73.4
06-07-2025 08:00,72,368.08,97.94,154.19,275.67,348.22,257.89,189.04,13.95,20.62,12.98,98.46,487.67,818.1,896.5,933.5,72
06-07-2025 10:00,72.14,368.05,97.78,154.37,275.09,348,257.46,188.51,13.95,20.57,12.98,98.11,487.71,819.7,897.1666666666666,928.6,72
06-07-2025 12:00,72.28,368.03,97.61,154.55,274.51,347.79,257.02,187.97,13.94,20.52,12.97,97.75,487.75,821.3,897.8333333333334,923.6999999999999,72
06-07-2025 14:00,72.41,368,97.45,154.73,273.94,347.58,256.59,187.44,13.94,20.47,12.97,97.39,487.78,822.9,898.5,918.8,72
06-07-2025 16:00,72.55,367.98,97.28,154.91,273.36,347.37,256.16,186.91,13.93,20.42,12.97,97.04,487.82,822.825,896.325,919.4,73.5
06-07-2025 18:00,72.69,367.96,97.12,155.09,272.78,347.16,255.72,186.37,13.92,20.37,12.96,96.68,487.86,822.75,894.15,920,75
06-07-2025 20:00,72.83,367.93,96.95,155.27,272.21,346.94,255.29,185.84,13.92,20.32,12.96,96.32,487.9,822.675,891.9749999999999,920.6,76.5
06-07-2025 22:00,72.96,367.91,96.79,155.45,271.63,346.73,254.86,185.31,13.91,20.27,12.95,95.96,487.94,822.6,889.8,921.2,78
07-07-2025 00:00,73.1,367.89,96.62,155.63,271.05,346.52,254.42,184.78,13.9,20.21,12.95,95.61,487.97,818.08,888.16,923.1,78.6
07-07-2025 02:00,73.24,367.86,96.46,155.81,270.48,346.31,253.99,184.24,13.9,20.16,12.95,95.25,488.01,813.5600000000001,886.52,925,79.2
07-07-2025 04:00,73.37,367.84,96.29,155.99,269.9,346.09,253.56,183.71,13.89,20.11,12.94,94.89,488.05,809.04,884.88,926.9000000000001,79.8
07-07-2025 06:00,73.51,367.82,96.13,156.17,269.32,345.88,253.12,183.18,13.89,20.06,12.94,94.54,488.09,804.52,883.24,928.8000000000001,80.4
07-07-2025 08:00,73.65,367.79,95.97,156.35,268.75,345.67,252.69,182.64,13.88,20.01,12.94,94.18,488.13,800,881.6,930.7,81
07-07-2025 10:00,68.5,366.39,98.12,155.93,271.85,343.98,250.62,183.04,13.97,19.62,12.98,96.65,488.33,802.4,881.3666666666667,930.6,81.33333333333333
07-07-2025 12:00,64.21,365.68,99.01,156.73,272.03,343.13,248.96,181.24,14,16.74,13.01,98.23,486.72,804.8000000000001,881.1333333333333,930.5,81.66666666666667
07-07-2025 14:00,64.47,365.89,99.47,155.96,272.37,343.27,248.79,181.95,13.99,19,13,98.03,486.88,807.2,880.9,930.4,82
07-07-2025 16:00,66.04,365.71,98.87,155.9,273.31,345.12,250.05,182.48,14.01,19.01,13,99.28,486.97,811.325,881.775,928.1,85.25
07-07-2025 18:00,66.37,365.72,98.95,161.94,265.52,336.5,243.89,180.92,12.09,17.09,11.09,101.67,486.73,815.45,882.65,925.8,88.5
07-07-2025 20:00,62.8,365.79,99.03,158.49,264.71,333.85,239.84,179.85,12,17,11,101.94,486.77,819.575,883.525,923.5,91.75
07-07-2025 22:00,54.45,362.69,98.89,152.9,257.43,323.68,237.66,181.96,9.33,12.73,8.75,102.86,486.09,823.7,884.4,921.2,95
08-07-2025 00:00,56.22,368.14,97.67,155.06,270.92,337.08,248.29,184.42,13.22,16.89,12.71,101.62,484.88,823.7,884.4,921.2,95
08-07-2025 02:00,61.98,370.4,96.99,156.78,285.22,348.84,262.34,190.47,14,19,13,99.49,486.94,823.7,884.4,921.2,95
08-07-2025 04:00,63.84,369.17,96.96,157.65,286,348.75,261.88,191.18,13.99,18.99,13,98.54,487.28,823.7,884.4,921.2,95
08-07-2025 06:00,64.46,368.49,97.05,158.23,287.22,349.95,262.68,191.77,13.99,19.41,13,98.37,487.3,823.7,884.4,921.2,95
